start,end,today,diviceid,titre_entretien,date_enquete,enqueteur,admin1_enquete,admin2_enquete,admin3_enquete,localite_enquete_realise,admin1_localite,admin2_localite,admin3_localite,nom_localite_renseigne,autre,source_info,genre_informateur,age_informateur,statut_deplacement_informateur,source_info_localite,source_info_localite_autre,moyen_communication_contact,moyen_communication_contact_autre,info_dernier_mois,Maintenant_nous_allo_personnes_deplac_es,large_deplacement_population,date_deplacement,raison_deplacement,raison_deplacement_autre,idp_site,idp_famille_accueil,proportion_deplaces,date_dernier_idp,provenance_dernier_idp,provenance_dernier_idp_prefecture,provenance_dernier_idp_sous_prefecture,raison_presence,raison_presence_autre,condition_retour,condition_retour_autre,Maintenant_nous_allo_personnes_retourn_es,retourne_dernier_mois,date_retour,provenance_dernier_retourne,provenance_dernier_retourne_prefecture,provenance_dernier_retourne_sous_prefecture,Maintenant_nous_allo_ns_sur_les_rapatri_s,presence_rapatries,date_retour_rapatries,provenance_rapatries,provenance_rapatries_pays,provenance_dernier_rapaties_autre,raison_rapatriement,raison_rapatriement_autre,Maintenant_nous_allo_s_curit_alimentaire,acces_nourriture,raison_inaccessible,raison_inacessible_autre,strategie_adaptation,strategie_adaptation/aliment_moins_chers,strategie_adaptation/diminution_quantites,strategie_adaptation/emprunter_argent_nourriture,strategie_adaptation/restrictions_adultes,strategie_adaptation/diminution_nb_repas,strategie_adaptation/privation,strategie_adaptation/rien,strategie_adaptation/autre,strategie_adaptation/nsp,strategie_adaptation_autre,strategie_survie,strategie_survie/strategie_survie_1,strategie_survie/strategie_survie_2,strategie_survie/strategie_survie_3,strategie_survie/strategie_survie_4,strategie_survie/strategie_survie_6,strategie_survie/strategie_survie_7,strategie_survie/strategie_survie_8,strategie_survie/strategie_survie_9,strategie_survie/strategie_survie_10,strategie_survie/strategie_survie_11,strategie_survie/strategie_survie_autre,strategie_survie/strategie_survie_nsp_nspr,strategie_survie_autre,marche_fonctionnel,marche_fonctionnel_acces,marche_fonctionnel_prix,assistance_alimentaire,Maintenant_nous_allo_ion_sur_la_nutrition,malnutri_moins_cinq_ans,malnutri_plus_cinq_ans,acces_centre_prise_en_charge_malnutri,programme_alimentaire_article_nutritionnel,Maintenant_nous_allo_s_moyens_d_existence,depense_alimentation,source_revenu,source_revenu_autre,revenu_moyen,acces_terre,barriere_agriculture,barriere_agriculture_autre,possession_betail,type_betail,epidemie_betail,assistance_agricole,Maintenant_nous_all_uestions_sur_la_sant,pb_sante_moins_cinq_ans,pb_sante_moins_cinq_ans_autre,pb_sante_plus_cinq_ans,pb_sante_plus_cinq_ans_autre,cause_deces,cause_deces_autre,comparaison_deces,lieu_accouchement,lieu_accouchement_autre,raison_accouchement_maison,service_sante_distance_marche,lieu_soin_choisi,lieu_soin_choisi_autre,service_sante_duree_marche,service_sante_acces,service_sante_barriere,service_sante_barriere_autre,assistance_service_sante,Mainteneant_nous_all_ns_sur_la_protection,incident_mort,incident_pillage,sentiment_securite,risque_protection_fille,risque_protection_fille_autre,risque_protection_garcon,risque_protection_garcon_autre,risque_protection_femme,risque_protection_femme_autre,risque_protection_homme,risque_protection_homme_autre,mineurs_separes,mineurs_separes_raison,mineurs_separes_raison_autre,relation_idp_hote,assistance_protection,assistance_protection_autre,programme_protection_assistance,Maintenant_nous_allo_les_NFI_et_les_abris,type_abris_hote,type_abris_hote_autre,type_abris_refugie_idp,type_abris_refugie_idp_autre,type_abris_retourne_rapatrie,type_abris_retourne_rapatrie_autre,materiaux_dispo,paille,tole,bache,corde,bois,brique_cuite,brique_non_cuite,fer,ciment,nfi,couverture,seau,bidon,kit_cuisine,moustiquaire,couchage,bache_001,habit,savon,programme_assistance_abris_nfi,Maintenant_nous_allo_ns_relatives_l_eau,source_eau_boire,source_eau_boire_autre,source_eau_usage,source_eau_usage_autre,source_eau_temp,source_eau_saison_seche,acces_eau,acces_eau_barriere,acces_eau_barriere_autre,Maintenant_nous_allo_au_lavage_des_mains,infra_sanitaire_utilise,infra_sanitaire_utilise_autre,dispositif_lavage_main,programme_assistance_eha,Maintenant_nous_allo_tions_sur_l_ducation,service_education_fonctionnel,service_education_indispo,service_education_indispo_autre,participation_fille,participation_garcon,participation_fille_ado,participation_garcon_ado,acces_education_barriere,acces_education_barriere_autre,programme_assistance_education,Maintenant_nous_allo_ismes_de_redevabilit,source_info_confiance,source_info_confiance_autre,radio_fonctionnelle,reseau_tel_fonctionnel,besoins_prioritaires,priorite_un,priorite_deux,priorite_trois,Maintenant_nous_allo_n_de_notre_entretien,ki_zone,ki_zone_contact,participation_focus_group,final_enquete,gpslocation,_gpslocation_latitude,_gpslocation_longitude,_gpslocation_altitude,_gpslocation_precision,_id,_uuid,_submission_time,_validation_status,_index
,,,,,,,,,,,ouham_pende,koui,koui,youma_3,,,,,,,,,,,,non,,,,oui,oui,majorite,3_dernier_mois,oui,ouham_pende,koui,conflits_armes,,securite,,,oui,3_dernier_mois,oui,ouham_pende,bocaranga,,oui,3_dernier_mois,oui,camroun,,famille,,,non,,,,1,1,0,0,1,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,,0,,oui,oui,oui,non,,oui,non,non,non,,majorite,peche_chasse,,inf_dix,oui,,,oui,grand,oui,non,,autre,,autre,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_heure,insuffisant,medicament_indispo,,non,,oui,non,oui,violence_sexuelle,,recrutement_force,,violence_sexuelle,,recrutement_force,,oui,etudes,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,non,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,oui,oui,non,,riviere,,riviere,,sup_trente_min,non,insuffisant,attente_nb_insuffisant,,,defecation_air_libre_cours_eau,,non,non,,non,distance,,aucun,aucun,aucun,aucun,prix_transport,,non,,chef_communaute,,non,non,,education,subsistance,eha,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,dilouki,mbaibere,,,,,,,,,,,,oui,dernier_mois,autre,,oui,oui,minorite,derniere_annee,oui,ouham_pende,ngaoundaye,conflits_armes,,securite,,,oui,dernier_mois,oui,ouham_pende,ngaoundaye,,oui,dernier_mois,oui,camroun,,famille,,,non,,,,1,1,0,0,1,0,0,0,0,,,1,1,0,0,1,0,0,0,0,0,,0,,non,,,non,,oui,oui,non,non,,majorite,peche_chasse,,dix_trente,oui,,,oui,grand,non,non,,autre,,autre,,maladie,,oui,maison,,,oui,autre,,inf_demie_journee,pas_suffisant,medicament_indispo,,oui,,oui,oui,non,mariage_force,,recrutement_force,,violence_sexuelle,,recrutement_force,,oui,recherche_travail,,bonne,autorite_locale,,non,,urgence,,urgence,,urgence,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,riviere,,riviere,,sup_trente_min,non,insuffisant,distance,,,defecation_air_libre,,non,non,,oui,,,moins_moitie,presque_aucun,presque_aucun,presque_aucun,autre,,non,,chef_communaute,,non,non,,abris,sante,nfi,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,dilouki,usine ndim,,,,,,,,,,,,oui,3_dernier_mois,AC,,AC,oui,AC,3_dernier_mois,oui,ouham_pende,ngaoundaye,conflits_armes,,securite,,,oui,AC,oui,ouham_pende,ngaoundaye,,oui,3_dernier_mois,oui,AC,,AC,,,non,,,,0,1,0,0,AC,AC,0,0,0,,,AC,AC,0,0,0,0,0,0,0,AC,,0,,oui,AC,oui,AC,,oui,oui,non,AC,,AC,agriculture,,AC,AC,,,oui,grand,oui,AC,,AC,,AC,,maladie,,non,maison,,,AC,,,,AC,,,non,,non,oui,non,mariage_force,,AC,,AC,,AC,,oui,engagement_arme,,bonne,comite_protection,,non,,urgence,,urgence,,urgence,,,oui,non,non,oui,oui,AC,oui,non,non,,oui,oui,oui,oui,non,non,non,oui,oui,non,,AC,,AC,,inf_trente_min,AC,pas_suffisant,distance,,,defecation_air_libre,,non,non,,AC,,,presque_aucun,plus_moitie,AC,AC,AC,,non,,AC,,non,oui,,AC,AC,AC,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,mbili,assana,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,non,,,,,,oui,dernier_mois,oui,camroun,,baisse_assistance,,,non,,,,0,0,0,0,0,0,0,0,1,,,1,0,0,1,0,0,0,0,0,1,,0,,oui,non,oui,non,,oui,oui,oui,non,,majorite,agriculture,,dix_trente,oui,,,oui,grand,oui,non,,nsp,,diarrhee,,maladie,,nsp,poste_sante,,,non,,,,juste_assez,,,non,,non,non,oui,vol_betail,,nsp,,nsp,,aucun,,non,,,bonne,autorite_locale,,non,,urgence,,urgence,,urgence,,,oui,non,non,non,non,non,oui,non,non,,oui,oui,oui,oui,non,oui,non,non,oui,non,,riviere,,riviere,,sup_trente_min,oui,pas_suffisant,source_non_fonctionnelle,,,defecation_air_libre,,non,non,,oui,,,plus_moitie,plus_moitie,plus_moitie,plus_moitie,nsp,,non,,chef_communaute,,non,oui,,education,sante,secal,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,mbili,bogang_3,,,,,,,,,,,,non,,,,oui,oui,minorite,dernier_mois,oui,ouham_pende,koui,conflits_communautaire,,famille,,,oui,dernier_mois,oui,ouham_pende,koui,,oui,3_dernier_mois,oui,camroun,,famille,,,non,,,,0,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,,oui,oui,oui,non,,oui,oui,non,non,,minorite,agriculture,,inf_dix,oui,,,oui,grand,oui,non,,fievre,,palu,,autre,,non,poste_sante,,,oui,poste_sante,,inf_heure,pas_suffisant,medicament_indispo,,non,,non,non,non,aucun,,aucun,,aucun,,aucun,,oui,etudes,,bonne,autorite_locale,,oui,,urgence,,urgence,,urgence,,,oui,non,non,oui,non,oui,non,non,non,,non,oui,non,non,non,non,non,oui,oui,non,,forage,,forage,,sup_trente_min,oui,pas_suffisant,indispo_source,,,defecation_air_libre_cours_eau,,non,non,,oui,,,moins_moitie,plus_moitie,moins_moitie,moins_moitie,enregistrement_impossible,,non,,chef_communaute,,non,oui,,education,eha,sante,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,mbili,bogang_4,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,non,,,,,,oui,derniere_annee,oui,camroun,,famille,,,non,,,,1,1,0,0,0,1,0,0,0,,,1,1,0,1,0,0,0,0,0,0,,0,,oui,oui,non,non,,oui,oui,non,non,,majorite,agriculture,,dix_trente,oui,,,oui,grand,non,non,,palu,,palu,,maladie,,nsp,poste_sante,,,oui,poste_sante,,inf_demie_journee,insuffisant,medicament_indispo,,non,,non,non,non,nsp,,nsp,,nsp,,pillage_criminalite,,non,,,nsp,autorite_locale,,non,,urgence,,nsp,,nsp,,,oui,non,non,oui,non,non,oui,non,non,,oui,oui,oui,oui,non,oui,non,non,oui,non,,riviere,,riviere,,sup_trente_min,oui,insuffisant,qualite_eau,,,defecation_air_libre,,non,non,,oui,,,moins_moitie,moins_moitie,moins_moitie,moins_moitie,finances,,non,,chef_communaute,,non,oui,,eha,sante,education,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,mbili,bossemte_3,,,,,,,,,,,,non,,,,oui,oui,minorite,dernier_mois,oui,nana_mambere,bouar,conflits_armes,,securite,,,oui,dernier_mois,oui,nana_mambere,bouar,,oui,dernier_mois,oui,camroun,,raison_eco,,,non,,,,1,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,,non,,,non,,oui,non,non,non,,majorite,agriculture,,dix_trente,oui,,,oui,grand,oui,non,,autre,,autre,,maladie,,non,poste_sante,,,oui,poste_sante,,inf_trente_min,suffisant,,,non,,non,non,oui,autre,,autre,,autre,,autre,,oui,recherche_travail,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,autre,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,oui,non,,riviere,,riviere,,inf_quinze_min,oui,suffisant,,,,defecation_air_libre_cours_eau,,nsp,non,,oui,,,plus_moitie,plus_moitie,moins_moitie,moins_moitie,prix_transport,,non,,chef_communaute,,non,non,,education,eha,sante,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,mbili,gbawe_1,,,,,,,,,,,,oui,3_dernier_mois,conflits_communautaire,,oui,oui,minorite,3_dernier_mois,oui,ouham_pende,koui,conflits_armes,,securite,,,oui,dernier_mois,oui,ouham_pende,bocaranga,,oui,3_dernier_mois,oui,camroun,,meilleure_secu,,,non,,,,1,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,,non,,,non,,oui,oui,non,non,,majorite,autre,,dix_trente,oui,,,oui,grand,oui,non,,autre,,autre,,maladie,,oui,maison,,,oui,poste_sante,,inf_demie_journee,suffisant,,,non,,oui,non,oui,autre,,violence_voisins,,autre,,conflit_foncier,,oui,autre,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,oui,non,,forage,,forage,,inf_quinze_min,non,insuffisant,attente_nb_insuffisant,,,defecation_air_libre_cours_eau,,non,non,,oui,,,moins_moitie,moins_moitie,moins_moitie,moins_moitie,finances,,non,,autre,,non,non,,sante,education,subsistance,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,mbili,kordamon_1,,,,,,,,,,,,oui,3_dernier_mois,conflits_communautaire,,oui,oui,minorite,dernier_mois,oui,ouham_pende,bocaranga,conflits_communautaire,,securite,,,oui,6_dernier_mois,oui,ouham_pende,bocaranga,,oui,dernier_mois,oui,camroun,,famille,,,non,,,,0,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,,non,,,non,,oui,oui,non,non,,minorite,agriculture,,dix_trente,non,manque_terre,,oui,grand,oui,non,,diarrhee,,palu,,maladie,,non,poste_sante,,,oui,poste_sante,,demie_journee,pas_suffisant,medicament_indispo,,oui,,non,non,non,separation_familiale,,incident_transhumance,,nsp,,nsp,,non,,,bonne,autorite_locale,,non,,aucun,,urgence,,urgence,,,oui,non,non,oui,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,source_non_amenagee,,source_non_amenagee,,sup_trente_min,oui,pas_suffisant,distance,,,defecation_air_libre,,non,non,,oui,,,moins_moitie,moins_moitie,moins_moitie,moins_moitie,ecole_pas_important,,non,,chef_communaute,,non,non,,education,sante,eha,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,mbili,mbadoui,,,,,,,,,,,,oui,derniere_annee,conflits_armes,,non,non,,,,,,,,,,,oui,dernier_mois,oui,ouham_pende,bocaranga,,oui,dernier_mois,oui,camroun,,meilleure_secu,,,non,,,,0,1,0,1,1,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,,0,,oui,oui,oui,non,,oui,oui,non,non,,majorite,jtt_agricole,,inf_dix,oui,,,oui,grand,non,non,,palu,,palu,,maladie,,oui,maison,,,oui,poste_sante,,inf_demie_journee,pas_suffisant,ressource_financiere,,oui,,non,oui,oui,violence_sexuelle,,autre,,autre,,autre,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,urgence,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,oui,oui,non,,riviere,,riviere,,sup_trente_min,oui,insuffisant,distance,,,defecation_air_libre,,non,non,,oui,,,presque_aucun,presque_aucun,presque_aucun,presque_aucun,finances,,non,,chef_communaute,,non,non,,sante,eha,education,,,,,,,,,,,,,,,
,,,,,,,,,,,ouham_pende,ngaoundaye,yeme,nzakoundou,,,,,,,,,,,,oui,AC,AC,,AC,oui,AC,AC,oui,ouham_pende,ngaoundaye,AC,,AC,,,AC,,,,,,AC,,,,,,,,non,,,,AC,AC,0,AC,0,AC,0,0,0,,,AC,1,AC,0,0,0,0,0,0,0,,0,,oui,non,oui,non,,oui,oui,non,non,,AC,agriculture,,AC,AC,,,AC,,,non,,AC,,AC,,AC,,AC,maison,,,non,,,,pas_suffisant,AC,,non,,non,oui,non,AC,,AC,,mariage_force,,AC,,oui,perdu_pendant_deplacement,,AC,AC,,non,,AC,,AC,,AC,,,AC,non,non,AC,non,AC,oui,non,non,,oui,AC,non,oui,non,AC,non,non,oui,non,,forage,,AC,,AC,non,pas_suffisant,distance,,,defecation_air_libre,,non,non,,AC,,,AC,AC,AC,moins_moitie,finances,,non,,AC,,non,non,,AC,AC,AC,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,autre,,,,,,,,,,,,oui,dernier_mois,eleveurs_transhumants,,oui,non,minorite,AC,oui,vakaga,birao,eleveurs_transhumants,,famille,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,nsp,,,non,,,,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,,non,,,non,,oui,oui,oui,non,,majorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,AC,,palu,,maladie,,non,poste_sante,,,oui,poste_sante,,inf_heure,insuffisant,medicament_indispo,,non,,non,oui,non,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,nsp,,nsp,,,non,non,non,non,non,non,non,non,non,,non,non,oui,oui,oui,non,non,non,oui,non,,forage,,AC,,AC,oui,insuffisant,distance,,,latrine_non_acceptable,,non,non,,non,manque_enseignant,,aucun,aucun,aucun,aucun,finances,,non,,chef_communaute,,non,non,,AC,AC,secal,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,boromata,,,,,,,,,,,,oui,dernier_mois,conflits_armes,,non,oui,majorite,dernier_mois,oui,vakaga,birao,conflits_communautaire,,securite,,,non,,,,,,non,,,,,,,,non,,,,1,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,,oui,non,oui,non,,oui,non,non,non,,majorite,jtt,,dix_trente,oui,,,oui,petit,oui,non,,toux,,palu,,maladie,,non,centre_sante,,,oui,centre_sante,,inf_demie_journee,insuffisant,existence_infra,,non,,non,non,non,violence_voisins,,violence_voisins,,violence_voisins,,aucun,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,oui,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,forage,,forage,,sup_trente_min,oui,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,non,existence_enseignant,,moins_moitie,moins_moitie,presque_aucun,presque_aucun,finances,,non,,chef_communaute,,non,oui,,education,sante,secal,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,koumbal,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,,,,0,1,0,0,0,0,0,0,0,,,0,AC,0,0,0,0,0,0,AC,0,,0,,non,,,non,,oui,oui,oui,non,,majorite,peche_chasse,,inf_dix,oui,,,oui,petit,oui,non,,toux,,palu,,maladie,,AC,poste_sante,,,oui,poste_sante,,AC,insuffisant,medicament_indispo,,non,,non,non,non,aucun,,aucun,,aucun,,aucun,,non,,,,autorite_locale,,non,,aucun,,aucun,,aucun,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,puit_non_protege,,puit_non_protege,,sup_trente_min,AC,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,AC,,,moins_moitie,moins_moitie,moins_moitie,moins_moitie,enregistrement_impossible,,non,,chef_communaute,,non,non,,eha,AC,secal,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,manou,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,,,,AC,AC,0,0,0,0,0,0,0,,,AC,AC,0,0,0,0,0,0,0,0,,0,,AC,,,non,,oui,AC,AC,AC,,majorite,peche_chasse,,AC,AC,,,oui,petit,AC,non,,toux,,AC,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_trente_min,insuffisant,AC,,oui,,non,non,non,aucun,,aucun,,aucun,,aucun,,non,,,,AC,,non,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,AC,non,non,non,non,non,AC,non,non,,non,non,non,non,non,non,non,non,non,non,,AC,,AC,,AC,AC,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,oui,,,AC,AC,AC,AC,autre,,non,,AC,,non,AC,,AC,AC,AC,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,ndiffa,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,,,,0,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,,oui,oui,oui,non,,oui,oui,oui,oui,,minorite,peche_chasse,,trente_cinquante,oui,,,oui,petit,oui,non,,palu,,infection_respi,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_heure,insuffisant,medicament_indispo,,non,,oui,non,oui,incident_transhumance,,incident_transhumance,,incident_transhumance,,incident_transhumance,,non,,,,autorite_locale,,non,,urgence,,urgence,,urgence,,,non,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,forage,,puit_protege,,inf_trente_min,non,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,oui,,,moins_moitie,plus_moitie,plus_moitie,moins_moitie,ecole_surpeuplee,,non,,chef_communaute,,non,oui,,sante,secal,education,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,nzenziri,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,oui,3_dernier_mois,oui,vakaga,birao,,non,,,,,famille,,,non,,,,0,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,,oui,oui,oui,non,,oui,oui,non,non,,majorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,palu,,infection_respi,,maladie,,oui,maison,,,oui,centre_sante,,AC,insuffisant,medicament_indispo,,non,,non,oui,non,AC,,AC,,AC,,aucun,,oui,perdu_pendant_deplacement,,bonne,autorite_locale,,non,,AC,,AC,,AC,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,puit_non_protege,,puit_non_protege,,AC,oui,insuffisant,attente_nb_insuffisant,,,AC,,non,non,,non,AC,,presque_aucun,AC,presque_aucun,AC,AC,,non,,chef_communaute,,non,oui,,sante,AC,eha,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,ouandja,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,,,,0,1,0,1,0,0,0,0,0,,,0,0,0,0,0,1,0,0,1,0,,0,,non,,,non,,oui,oui,oui,non,,minorite,peche_chasse,,inf_dix,oui,,,oui,petit,non,non,,palu,,diarrhee,,maladie,,non,poste_sante,,,oui,poste_sante,,inf_heure,insuffisant,medicament_indispo,,non,,non,non,oui,aucun,,aucun,,aucun,,aucun,,non,,,,autorite_locale,,non,,aucun,,aucun,,aucun,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,riviere,,riviere,,sup_trente_min,non,insuffisant,attente_nb_insuffisant,,,toilette_latrine_acceptable,,non,non,,non,manque_enseignant,,presque_aucun,moins_moitie,presque_aucun,moins_moitie,finances,,non,,chef_communaute,,non,non,,eha,sante,education,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,sergobo,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,,,,0,1,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,,0,,non,,,non,,oui,oui,non,non,,majorite,peche_chasse,,inf_dix,oui,,,oui,petit,oui,non,,diarrhee,,palu,,maladie,,non,poste_sante,,,oui,poste_sante,,inf_trente_min,insuffisant,medicament_indispo,,non,,non,non,non,aucun,,aucun,,aucun,,aucun,,non,,,,autorite_locale,,non,,aucun,,aucun,,AC,,,non,non,non,non,non,non,non,non,non,,non,non,non,non,non,non,non,non,non,non,,forage,,forage,,sup_trente_min,non,insuffisant,attente_nb_insuffisant,,,AC,,non,non,,oui,,,AC,AC,AC,AC,enregistrement_impossible,,non,,chef_communaute,,non,non,,AC,eha,secal,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,tala,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,non,,,,,,non,,,,,,,,non,,,,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,,0,,non,,,non,,oui,non,non,non,,majorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,toux,,palu,,maladie,,oui,poste_sante,,,oui,poste_sante,,inf_heure,insuffisant,medicament_indispo,,non,,non,non,non,aucun,,aucun,,aucun,,aucun,,non,,,,autorite_locale,,non,,habitat_long_terme,,habitat_long_terme,,maison_dur,,,non,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,puit_non_protege,,puit_non_protege,,inf_quinze_min,non,insuffisant,attente_nb_insuffisant,,,latrine_non_acceptable,,non,non,,non,existence_enseignant,,presque_aucun,moins_moitie,moins_moitie,presque_aucun,autre,,non,,chef_communaute,,non,non,,education,sante,secal,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,tiringoulou,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,AC,,,non,,,,0,1,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,0,,0,,non,,,non,,oui,oui,non,oui,,minorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,AC,,infection_respi,,AC,,non,centre_sante,,,oui,centre_sante,,inf_heure,insuffisant,medicament_indispo,,oui,,non,non,oui,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,non,,habitat_long_terme,,AC,,AC,,,non,non,non,non,non,non,oui,non,non,,non,non,non,non,non,non,non,non,non,non,,forage,,forage,,inf_trente_min,oui,insuffisant,attente_nb_insuffisant,,,AC,,non,non,,oui,,,AC,AC,AC,AC,AC,,non,,chef_communaute,,non,oui,,sante,AC,eha,,,,,,,,,,,,,,,
,,,,,,,,,,,vakaga,birao,ouandja,tiroungoulou,,,,,,,,,,,,non,,,,non,non,,,,,,,,,,,oui,dernier_mois,oui,vakaga,birao,,non,,,,,famille,,,non,,,,0,1,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,,0,,oui,oui,oui,non,,oui,oui,oui,oui,,majorite,peche_chasse,,dix_trente,oui,,,oui,petit,oui,non,,fievre,,palu,,nsp,,non,centre_sante,,,oui,centre_sante,,inf_heure,insuffisant,medicament_indispo,,oui,,non,non,oui,aucun,,aucun,,aucun,,aucun,,non,,,bonne,autorite_locale,,oui,,habitat_long_terme,,habitat_long_terme,,habitat_long_terme,,,oui,non,non,non,non,non,non,non,non,,non,oui,oui,oui,oui,oui,non,oui,non,non,,puit_protege,,puit_protege,,inf_trente_min,oui,insuffisant,distance,,,defecation_air_libre,,non,non,,non,manque_enseignant,,aucun,aucun,aucun,aucun,mouvement_recent,,non,,chef_communaute,,non,oui,,eha,education,sante,,,,,,,,,,,,,,,
